expansion,url,name,cost,converted_cost,type,rarity,pt,text
promo-pack,/mtg/promo-pack/angel-of-destiny-promo-pack,Angel of Destiny (Promo Pack),"['3', 'W', 'W']",5.0,Creature - Angel cleric,M,2/6,"Flying, double strike Whenever a creature you control deals combat damage to a player, you and that player each gain that much life. At the beginning of your end step, if you have at least 15 life more than your starting life total, each player Angel of Destiny attacked this turn loses the game."
promo-pack,/mtg/promo-pack/masked-vandal-promo-pack,Masked Vandal (Promo Pack),"['1', 'G']",2.0,Creature - Shapeshifter,C,1/3,"Changeling <em>(This card is every creature type.)</em> When Masked Vandal enters the battlefield, you may exile a creature card from your graveyard. If you do, exile target artifact or enchantment an opponent controls."
promo-pack,/mtg/promo-pack/ancient-greenwarden-promo-pack,Ancient Greenwarden (Promo Pack),"['4', 'G', 'G']",6.0,Creature - Elemental,M,5/7,"Reach You may play lands from your graveyard. If a land entering the battlefield causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time."
promo-pack,/mtg/promo-pack/goldspan-dragon-promo-pack,Goldspan Dragon (Promo Pack),"['3', 'R', 'R']",5.0,Creature - Dragon,M,4/4,"Flying, haste Whenever Goldspan Dragon attacks or becomes the target of a spell, create a Treasure token. Treasures you control have ""{T}, Sacrifice this artifact: Add two mana of any one color."""
promo-pack,/mtg/promo-pack/kodama-of-the-west-tree-promo-pack,Kodama of the West Tree (Promo Pack),"['2', 'G']",3.0,Legendary Creature - Spirit,M,3/3,"Reach Modified creatures you control have trample. <em>(Equipment, Auras you control, and counters are modifications.)</em> Whenever a modified creature you control deals combat damage to a player, search your library for a basic land card, put it onto the battlefield tapped, then shuffle."
promo-pack,/mtg/promo-pack/nyx-lotus-promo-pack,Nyx Lotus (Promo Pack),['4'],4.0,Legendary Artifact,R,,Nyx Lotus enters the battlefield tapped.  {T}: Choose a color. Add an amount of mana of that color equal to your devotion to that color. <em>(Your devotion to a color is the number of mana symbols of that color in the mana costs of permanents you control.)</em
promo-pack,/mtg/promo-pack/vito-thorn-of-the-dusk-rose-promo-pack,"Vito, Thorn of the Dusk Rose (Promo Pack)","['2', 'B']",3.0,Legendary Creature - Vampire Cleric,R,1/3,"Whenever you gain life, target opponent loses that much life.  {3}{B}{B}: Creatures you control gain lifelink until end of turn."
promo-pack,/mtg/promo-pack/circle-of-dreams-druid-promo-pack,Circle of Dreams Druid (Promo Pack),"['G', 'G', 'G']",3.0,Creature - Elf Druid,R,2/1,{T}: Add {G} for each creature you control.
promo-pack,/mtg/promo-pack/otawara-soaring-city-promo-pack,"Otawara, Soaring City (Promo Pack)",[],0.0,Legendary Land,R,,"{T}: Add {U}.  <em>Channel</em> - {3}{U}, Discard Otawara, Soaring City: Return target artifact, creature, enchantment, or planeswalker to its owner's hand. This ability costs {1} less to activate for each legendary creature you control."
promo-pack,/mtg/promo-pack/forsaken-monument-promo-pack,Forsaken Monument (Promo Pack),['5'],5.0,Legendary Artifact,M,,"Colorless creatures you control get +2/+2. Whenever you tap a permanent for {C}, add an additional {C}. Whenever you cast a colorless spell, you gain 2 life."
promo-pack,/mtg/promo-pack/zendikar-resurgent-promo-pack,Zendikar Resurgent (Promo Pack),"['5', 'G', 'G']",7.0,Enchantment,R,,"Whenever you tap a land for mana, add one mana to your mana pool of any type that land produced. <em>(The types of mana are white, blue, black, red, green, and colorless.)</em> Whenever you cast a creature spell, draw a card."
promo-pack,/mtg/promo-pack/infernal-grasp-promo-pack,Infernal Grasp (Promo Pack),"['1', 'B']",2.0,Instant,U,,Destroy target creature. You lose 2 life.
promo-pack,/mtg/promo-pack/eerie-ultimatum-promo-pack,Eerie Ultimatum (Promo Pack),"['W', 'W', 'B', 'B', 'B', 'G', 'G']",7.0,Sorcery,R,,Return any number of permanent cards with different names from your graveyard to the battlefield.
promo-pack,/mtg/promo-pack/karns-bastion-promo-pack,Karn's Bastion (Promo Pack),[],0.0,Land,R,,"{T}: Add {C}.  {4}, {T}: Proliferate. <em>(Choose any number of permanents and/or players, then give each another counter of each kind already there.)</em"
promo-pack,/mtg/promo-pack/grim-tutor-promo-pack,Grim Tutor (Promo Pack),"['1', 'B', 'B']",3.0,Sorcery,M,,"Search your library for a card, put that card into your hand, then shuffle your library. You lose 3 life."
promo-pack,/mtg/promo-pack/xorn-promo-pack,Xorn (Promo Pack),"['2', 'R']",3.0,Creature - Elemental,R,3/2,"If you would create one or more Treasure tokens, instead create those tokens plus an additional Treasure token."
promo-pack,/mtg/promo-pack/boseiju-who-endures-promo-pack,"Boseiju, Who Endures (Promo Pack)",[],0.0,"Legendary Land
",R,,"{T}: Add {G}.  <em>Channel</em> - {1}{G}, Discard Boseiju, Who Endures: Destroy target artifact, enchantment, or nonbasic land an opponent controls. That player may search their library for a land card with a basic land type, put it onto the battlefield, then shuffle. This ability costs {1} less to activate for each legendary creature you control."
promo-pack,/mtg/promo-pack/ugin-the-ineffable-promo-pack,"Ugin, the Ineffable (Promo Pack)",['6'],6.0,Legendary Planeswalker - Ugin,R,,"Colorless spells you cast cost {2} less to cast. [+1]: Exile the top card of your library face down and look at it. Create a 2/2 colorless Spirit creature token. When that token leaves the battlefield, put the exiled card into your hand. [-3]: Destroy target permanent that's one or more colors. |4|"
promo-pack,/mtg/promo-pack/beast-whisperer-promo-pack,Beast Whisperer (Promo Pack),"['2', 'G', 'G']",4.0,Creature - Elf Druid,R,2/3,"Whenever you cast a creature spell, draw a card."
promo-pack,/mtg/promo-pack/galazeth-prismari-promo-pack,Galazeth Prismari (Promo Pack),"['2', 'U', 'R']",4.0,Legendary Creature - Elder Dragon,M,3/4,"Flying When Galazeth Prismari enters the battlefield, create a Treasure token. Artifacts you control have ""{T}: Add one mana of any color. Spend this mana only to cast an instant or sorcery spell."""
promo-pack,/mtg/promo-pack/cavalier-of-thorns-promo-pack,Cavalier of Thorns (Promo Pack),"['2', 'G', 'G', 'G']",5.0,Creature - Elemental Knight,M,5/6,"Reach When Cavalier of Thorns enters the battlefield, reveal the top five cards of your library. Put a land card from among them onto the battlefield and the rest into your graveyard. When Cavalier of Thorns dies, you may exile it. If you do, put another target card from your graveyard on top of your library."
promo-pack,/mtg/promo-pack/klothys-god-of-destiny-promo-pack,"Klothys, God of Destiny (Promo Pack)","['1', 'R', 'G']",3.0,Legendary Enchantment Creature - God,M,4/5,"Indestructible As long as your devotion to red and green is less than seven, Klothys isn't a creature. At the beginning of your precombat main phase, exile target card from a graveyard. If it was a land card, add {R} or {G}. Otherwise, you gain 2 life and Klothys deals 2 damage to each opponent."
promo-pack,/mtg/promo-pack/manaform-hellkite-promo-pack,Manaform Hellkite (Promo Pack),"['2', 'R', 'R']",4.0,Creature - Dragon,M,4/4,"Flying Whenever you cast a noncreature spell, create an X/X red Dragon Illusion creature token with flying and haste, where X is the amount of mana spent to cast that spell. Exile that token at the beginning of the next end step."
promo-pack,/mtg/promo-pack/gilded-lotus-promo-pack,Gilded Lotus (Promo Pack),['5'],5.0,Artifact,R,,{T}: Add three mana of any one color.
promo-pack,/mtg/promo-pack/raffines-tower-promo-pack,Raffine's Tower (Promo Pack),[],0.0,Land - Plains Island Swamp,R,,"<em>({T}: Add {W}, {U}, or {B}.)</em> Raffine's Tower enters the battlefield tapped. Cycling {3} <em>({3}, Discard this card: Draw a card.)</em"
promo-pack,/mtg/promo-pack/emergent-ultimatum-promo-pack,Emergent Ultimatum (Promo Pack),"['B', 'B', 'G', 'G', 'G', 'U', 'U']",7.0,Sorcery,R,,Search your library for up to three monocolored cards with different names and exile them. An opponent chooses one of those cards. Shuffle that card into your library. You may cast the other cards without paying their mana costs. Exile Emergent Ultimatum.
promo-pack,/mtg/promo-pack/helm-of-the-host-promo-pack,Helm of the Host (Promo Pack),['4'],4.0,Legendary Artifact - Equipment,R,,"At the beginning of combat on your turn, create a token that's a copy of equipped creature, except the token isn't legendary if equipped creature is legendary. That token gains haste. Equip {5"
promo-pack,/mtg/promo-pack/sidisi-undead-vizier-promo-pack,"Sidisi, Undead Vizier (Promo Pack)","['3', 'B', 'B']",5.0,Legendary Creature - Zombie Naga,R,4/6,"Deathtouch Exploit <em>(When this creature enters the battlefield, you may sacrifice a creature.)</em>  When Sidisi, Undead Vizier exploits a creature, you may search your library for a card, put it into your hand, then shuffle your library."
promo-pack,/mtg/promo-pack/gray-merchant-of-asphodel-promo-pack,Gray Merchant of Asphodel (Promo Pack),"['3', 'B', 'B']",5.0,Creature - Zombie,U,2/4,"When Gray Merchant of Asphodel enters the battlefield, each opponent loses X life, where X is your devotion to black. You gain life equal to the life lost this way. <em>(Each {B} in the mana costs of permanents you control counts towards your devotion to black</em"
promo-pack,/mtg/promo-pack/bolass-citadel-promo-pack,Bolas's Citadel (Promo Pack),"['3', 'B', 'B', 'B']",6.0,Legendary Artifact,R,,"You may look at the top card of your library any time. You may play the top card of your library. If you cast a spell this way, pay life equal to its converted mana cost rather than pay its mana cost.  {T}, Sacrifice ten nonland permanents: Each opponent loses 10 life."
promo-pack,/mtg/promo-pack/sparas-headquarters-promo-pack,Spara's Headquarters (Promo Pack),[],0.0,Land - Forest Plains Island,R,,"<em>({T}: Add {G}, {W}, or {U}.)</em> Spara's Headquarters enters the battlefield tapped. Cycling {3} <em>({3}, Discard this card: Draw a card.)</em"
promo-pack,/mtg/promo-pack/treasure-vault-promo-pack,Treasure Vault (Promo Pack),[],0.0,Artifact Land,R,,"{T}: Add {C}.  {X}{X}, {T}, Sacrifice Treasure Vault: Create X Treasure tokens."
promo-pack,/mtg/promo-pack/hydroid-krasis-promo-pack,Hydroid Krasis (Promo Pack),"['X', 'G', 'U']",3.0,Creature - Jellyfish Hydra Beast,M,0/0,"When you cast this spell, you gain half X life and draw half X cards. Round down each time. Flying, trample Hydroid Krasis enters the battlefield with X +1/+1 counters on it."
promo-pack,/mtg/promo-pack/drowned-catacomb-promo-pack,Drowned Catacomb (Promo Pack),[],0.0,Land,R,,Drowned Catacomb enters the battlefield tapped unless you control an Island or a Swamp.  {T}: Add {U} or {B} to your mana pool.
promo-pack,/mtg/promo-pack/fabled-passage-promo-pack-eld,Fabled Passage (Promo Pack - ELD),[],0.0,Land,R,,"{T}, Sacrifice Fabled Passage: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library. Then if you control four or more lands, untap that land."
promo-pack,/mtg/promo-pack/shadrix-silverquill-promo-pack,Shadrix Silverquill (Promo Pack),"['3', 'W', 'B']",5.0,Legendary Creature - Elder Dragon,M,2/5,"Flying, double strike At the beginning of combat on your turn, you may choose two. Each mode must target a different player.  <ul><li> Target player creates a 2/1 white and black Inkling creature token with flying.</li> <li> Target player draws a card and loses 1 life.</li> <li> Target player puts a +1/+1 counter on each creature they control.</li></ul"
promo-pack,/mtg/promo-pack/prosperous-innkeeper-promo-pack,Prosperous Innkeeper (Promo Pack),"['1', 'G']",2.0,Creature - Halfling Citizen,U,1/1,"When Prosperous Innkeeper enters the battlefield, create a Treasure token. <em>(It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")</em> Whenever another creature enters the battlefield under your control, you gain 1 life."
promo-pack,/mtg/promo-pack/kenriths-transformation-promo-pack,Kenrith's Transformation (Promo Pack),"['1', 'G']",2.0,Enchantment - Aura,U,,"Enchant creature When Kenrith's Transformation enters the battlefield, draw a card. Enchanted creature loses all abilities and is a green Elk creature with base power and toughness 3/3."
promo-pack,/mtg/promo-pack/old-gnawbone-promo-pack,Old Gnawbone (Promo Pack),"['5', 'G', 'G']",7.0,Legendary Creature - Dragon,M,7/7,"Flying Whenever a creature you control deals combat damage to a player, create that many Treasure tokens."
promo-pack,/mtg/promo-pack/voracious-hydra-promo-pack,Voracious Hydra (Promo Pack),"['X', 'G', 'G']",3.0,Creature - Hydra,R,0/1,"Trample Voracious Hydra enters the battlefield with X +1/+1 counters on it. When Voracious Hydra enters the battlefield, choose one -   <ul><li> Double the number of +1/+1 counters on Voracious Hydra.</li> <li> Voracious Hydra fights target creature you don't control.</li></ul"
promo-pack,/mtg/promo-pack/the-world-tree-promo-pack,The World Tree (Promo Pack),[],0.0,Land,R,,"The World Tree enters the battlefield tapped.  {T}: Add {G}. As long as you control six or more lands, lands you control have ""{T}: Add one mana of any color.""  {W}{W}{U}{U}{B}{B}{R}{R}{G}{G}, {T}, Sacrifice The World Tree: Search your library for any number of God cards, put them onto the battlefield, then shuffle your library."
promo-pack,/mtg/promo-pack/emry-lurker-of-the-loch-promo-pack,"Emry, Lurker of the Loch (Promo Pack)","['2', 'U']",3.0,Legendary Creature - Merfolk Wizard,R,1/2,"This spell costs {1} less to cast for each artifact you control. When Emry, Lurker of the Loch enters the battlefield, mill four cards.  {T}: Choose target artifact card in your graveyard. You may cast that card this turn. <em>(You still pay its costs. Timing rules still apply.)</em"
promo-pack,/mtg/promo-pack/velomachus-lorehold-promo-pack,Velomachus Lorehold (Promo Pack),"['5', 'R', 'W']",7.0,Legendary Creature - Elder Dragon,M,5/5,"Flying, vigilance, haste Whenever Velomachus Lorehold attacks, look at the top seven cards of your library. You may cast an instant or sorcery spell with mana value less than or equal to Velomachus Lorehold's power from among them without paying its mana cost. Put the rest on the bottom of your library in a random order."
promo-pack,/mtg/promo-pack/watery-grave-promo-pack,Watery Grave (Promo Pack),[],0.0,Land - Island Swamp,R,,"<em>({T}: Add {U} or {B}.)</em> As Watery Grave enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped."
promo-pack,/mtg/promo-pack/faeburrow-elder-promo-pack,Faeburrow Elder (Promo Pack),"['1', 'G', 'W']",3.0,Creature - Treefolk Druid,R,0/0,"Vigilance Faeburrow Elder gets +1/+1 for each color among permanents you control.  {T}: For each color among permanents you control, add one mana of that color."
promo-pack,/mtg/promo-pack/gilded-goose-promo-pack,Gilded Goose (Promo Pack),['G'],1.0,Creature - Bird,R,0/2,"Flying When Gilded Goose enters the battlefield, create a Food token. <em>(It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")</em>  {1}{G}, {T}: Create a Food token.  {T}, Sacrifice a Food: Add one mana of any color."
